종목명,시작 연도,완료 연도,성별,필기시험접수,필기시험응시,필기시험합격,필기시험합격률(%),실기시험접수,실기시험응시,실기시험합격,실기시험합격률(%),자격취득자현황(명)
신발류제조,2019,2019,여,7,6,5,83.3,12,11,10,90.9,10
양복,1975,2019,전체,964,842,630,74.8,865,804,551,68.5,1641
양복,1975,2014,전체,255,213,124,58.2,289,267,208,77.9,1288
양복,2015,2015,전체,83,69,45,65.2,71,70,37,52.9,40
양복,2015,2015,여,54,48,36,75,37,36,24,66.7,25
양복,2016,2016,전체,147,140,104,74.3,114,106,49,46.2,49
양복,2016,2016,여,114,110,87,79.1,84,78,33,42.3,33
양복,2017,2017,전체,152,132,109,82.6,103,91,65,71.4,70
양복,2017,2017,여,94,82,77,93.9,64,56,45,80.4,48
양복,2018,2018,전체,173,155,134,86.5,147,134,89,66.4,89
양복,2018,2018,여,130,122,109,89.3,97,87,61,70.1,61
양복,2019,2019,전체,154,133,114,85.7,141,136,103,75.7,105
양복,2019,2019,여,112,99,89,89.9,92,89,68,76.4,69
양장,1975,2019,전체,13656,12053,8002,66.4,10173,9046,3859,42.7,17574
양장,1975,2014,전체,6100,5400,3442,63.7,4160,3670,1585,43.2,15216
양장,2015,2015,전체,1687,1508,813,53.9,1242,1111,453,40.8,477
양장,2015,2015,여,1496,1343,754,56.1,1143,1034,436,42.2,455
양장,2016,2016,전체,1626,1410,991,70.3,1313,1184,545,46,559
양장,2016,2016,여,1444,1254,898,71.6,1206,1092,513,47,525
양장,2017,2017,전체,1552,1404,1031,73.4,1301,1171,436,37.2,449
양장,2017,2017,여,1359,1231,926,75.2,1188,1078,405,37.6,414
양장,2018,2018,전체,1403,1232,924,75,1185,1041,450,43.2,470
양장,2018,2018,여,1208,1065,827,77.7,1083,949,415,43.7,431
양장,2019,2019,전체,1288,1099,801,72.9,972,869,390,44.9,403
양장,2019,2019,여,1098,951,716,75.3,891,802,369,46,380
세탁,1975,2019,전체,117463,105225,49945,47.5,68858,65143,39953,61.3,39954
세탁,1975,2014,전체,70947,64183,28222,44,39614,37266,19812,53.2,19813
세탁,2015,2015,전체,4897,4516,2407,53.3,2834,2742,2181,79.5,2181
세탁,2015,2015,여,2041,1916,1152,60.1,1323,1293,1092,84.5,1092
세탁,2016,2016,전체,8348,7718,4125,53.4,4974,4823,3306,68.5,3306
세탁,2016,2016,여,3724,3534,2185,61.8,2537,2479,1844,74.4,1844
세탁,2017,2017,전체,12545,11197,6372,56.9,8760,8406,5792,68.9,5792
세탁,2017,2017,여,5881,5376,3476,64.7,4546,4405,3246,73.7,3246
세탁,2018,2018,전체,10047,8683,4337,49.9,6560,6158,4359,70.8,4359
세탁,2018,2018,여,4484,3999,2319,58,3287,3136,2395,76.4,2395
세탁,2019,2019,전체,10679,8928,4482,50.2,6116,5748,4503,78.3,4503
세탁,2019,2019,여,4499,3928,2240,57,2943,2807,2309,82.3,2310
전기분야,1975,2019,전체,1517014,1270163,234971,18.5,638932,623370,501336,80.4,554662
전기분야,1975,2014,전체,1236056,1040791,167498,16.1,507008,494493,412597,83.4,463866
전기분야,2015,2015,전체,46162,38301,10268,26.8,19999,19664,15418,78.4,15863
전기분야,2015,2015,여,1782,1526,412,27,658,648,552,85.2,564
전기분야,2016,2016,전체,53498,43496,12036,27.7,24751,24183,16814,69.5,17162
전기분야,2016,2016,여,2408,1973,536,27.2,880,869,662,76.2,668
전기분야,2017,2017,전체,53824,44792,13182,29.4,26543,25923,17905,69.1,18459
전기분야,2017,2017,여,2439,2075,675,32.5,1046,1030,785,76.2,786
전기분야,2018,2018,전체,60025,48869,15183,31.1,29613,28812,18447,64,18790
전기분야,2018,2018,여,2944,2455,758,30.9,1236,1217,876,72,880
전기분야,2019,2019,전체,67449,53914,16804,31.2,31018,30295,20155,66.5,20522
전기분야,2019,2019,여,3255,2599,773,29.7,1252,1235,917,74.3,921
철도전기신호,1975,2019,전체,293,230,20,8.7,1422,1418,1336,94.2,2691
철도전기신호,1975,2014,전체,81,69,6,8.7,200,200,198,99,1553
철도전기신호,2015,2015,전체,27,21,3,14.3,158,157,156,99.4,156
철도전기신호,2015,2015,여,1,1,0,0,11,11,11,100,11
철도전기신호,2016,2016,전체,34,27,0,0,171,170,170,100,170
철도전기신호,2016,2016,여,1,1,0,0,13,13,13,100,13
철도전기신호,2017,2017,전체,48,35,2,5.7,230,229,180,78.6,180
철도전기신호,2017,2017,여,1,0,0,0,10,10,9,90,9
철도전기신호,2018,2018,전체,51,37,7,18.9,324,324,309,95.4,309
철도전기신호,2018,2018,여,3,2,0,0,44,44,42,95.5,42
철도전기신호,2019,2019,전체,52,41,2,4.9,339,338,323,95.6,323
철도전기신호,2019,2019,여,2,2,0,0,23,23,23,100,23
전기,1975,2019,전체,506763,413218,110465,26.7,239228,233948,177742,76,550273
전기,1975,2014,전체,226017,184007,43006,23.4,108526,106289,90141,84.8,460615
전기,2015,2015,전체,46135,38280,10265,26.8,19841,19507,15262,78.2,15707
전기,2015,2015,여,1781,1525,412,27,647,637,541,84.9,553
전기,2016,2016,전체,53464,43469,12036,27.7,24580,24013,16644,69.3,16992
전기,2016,2016,여,2407,1972,536,27.2,867,856,649,75.8,655
전기,2017,2017,전체,53776,44757,13180,29.4,26313,25694,17725,69,18279
전기,2017,2017,여,2438,2075,675,32.5,1036,1020,776,76.1,777
전기,2018,2018,전체,59974,48832,15176,31.1,29289,28488,18138,63.7,18481
전기,2018,2018,여,2941,2453,758,30.9,1192,1173,834,71.1,838
전기,2019,2019,전체,67397,53873,16802,31.2,30679,29957,19832,66.2,20199
전기,2019,2019,여,3253,2597,773,29.8,1229,1212,894,73.8,898
전자분야,1975,2019,전체,1108768,928825,193656,20.8,721368,692471,571293,82.5,652743
전자분야,1975,2014,전체,1030095,860074,167548,19.5,648374,623649,516221,82.8,596542
전자분야,2015,2015,전체,16730,14922,4064,27.2,14427,13743,11493,83.6,11755
전자분야,2015,2015,여,1575,1435,512,35.7,1852,1763,1520,86.2,1538
전자분야,2016,2016,전체,15864,14036,4978,35.5,15581,14766,11975,81.1,12195
전자분야,2016,2016,여,1682,1502,588,39.1,1726,1619,1340,82.8,1364
전자분야,2017,2017,전체,13155,11721,4371,37.3,14225,13438,11010,81.9,11226
전자분야,2017,2017,여,1306,1183,561,47.4,1530,1431,1188,83,1209
전자분야,2018,2018,전체,16113,13887,6290,45.3,13545,12722,10274,80.8,10524
전자분야,2018,2018,여,2426,2098,1252,59.7,1428,1319,1053,79.8,1073
전자분야,2019,2019,전체,16811,14185,6405,45.2,15216,14153,10320,72.9,10501
전자분야,2019,2019,여,2478,2113,1198,56.7,2260,2013,1346,66.9,1364
의료전자,1975,2019,전체,4478,4089,2478,60.6,3573,3406,2256,66.2,2256
의료전자,1975,2014,전체,2305,2112,1367,64.7,1843,1767,1233,69.8,1233
의료전자,2015,2015,전체,513,473,189,40,276,267,224,83.9,224
의료전자,2015,2015,여,72,68,23,33.8,50,49,44,89.8,44
의료전자,2016,2016,전체,416,384,230,59.9,363,353,218,61.8,218
의료전자,2016,2016,여,72,69,47,68.1,86,83,61,73.5,61
의료전자,2017,2017,전체,493,445,288,64.7,412,391,230,58.8,230
의료전자,2017,2017,여,81,80,49,61.3,68,66,45,68.2,45
의료전자,2018,2018,전체,504,461,263,57,402,378,205,54.2,205
의료전자,2018,2018,여,80,77,44,57.1,63,62,38,61.3,38
의료전자,2019,2019,전체,247,214,141,65.9,277,250,146,58.4,146
의료전자,2019,2019,여,28,25,17,68,44,43,32,74.4,32
전자캐드,1975,2019,전체,56979,50553,23206,45.9,33496,29740,17645,59.3,18133
전자캐드,1975,2014,전체,28623,25329,13087,51.7,19839,17527,10232,58.4,10611
전자캐드,2015,2015,전체,6925,6256,2098,33.5,2857,2558,1559,60.9,1582
전자캐드,2015,2015,여,757,694,298,42.9,490,450,302,67.1,306
전자캐드,2016,2016,전체,6144,5519,2049,37.1,2919,2620,1528,58.3,1547
전자캐드,2016,2016,여,724,667,311,46.6,445,398,260,65.3,261
전자캐드,2017,2017,전체,4780,4292,1882,43.8,2562,2288,1566,68.4,1591
전자캐드,2017,2017,여,503,454,272,59.9,381,332,239,72,240
전자캐드,2018,2018,전체,5188,4562,2015,44.2,2654,2349,1400,59.6,1421
전자캐드,2018,2018,여,595,522,288,55.2,439,381,232,60.9,232
전자캐드,2019,2019,전체,5319,4595,2075,45.2,2665,2398,1360,56.7,1381
전자캐드,2019,2019,여,702,611,300,49.1,410,356,203,57,203
전자기기,1975,2019,전체,713842,593563,92112,15.5,542446,525862,454121,86.4,528527
전자기기,1975,2014,전체,686593,570290,87294,15.3,496427,481588,414865,86.1,488783
전자기기,2015,2015,전체,6164,5329,706,13.2,9551,9275,8359,90.1,8470
전자기기,2015,2015,여,465,421,98,23.3,1085,1047,975,93.1,977
전자기기,2016,2016,전체,5766,4953,1162,23.5,10284,9891,8844,89.4,8950
전자기기,2016,2016,여,533,470,107,22.8,980,936,847,90.5,855
전자기기,2017,2017,전체,5328,4659,1035,22.2,9373,9010,8010,88.9,8100
전자기기,2017,2017,여,541,484,144,29.8,886,854,757,88.6,762
전자기기,2018,2018,전체,4971,4189,1021,24.4,9006,8611,7684,89.2,7788
전자기기,2018,2018,여,479,427,133,31.1,811,767,688,89.7,696
전자기기,2019,2019,전체,5020,4143,894,21.6,7805,7487,6359,84.9,6436
전자기기,2019,2019,여,469,390,107,27.4,665,630,569,90.3,573
전자계산기,1975,2019,전체,321869,272275,71214,26.2,136576,128717,94106,73.1,100661
전자계산기,1975,2014,전체,307907,259779,65435,25.2,128095,120739,88261,73.1,94284
전자계산기,2015,2015,전체,3088,2828,1058,37.4,1731,1632,1341,82.2,1469
전자계산기,2015,2015,여,280,251,92,36.7,227,217,199,91.7,211
전자계산기,2016,2016,전체,3532,3174,1536,48.4,2015,1902,1385,72.8,1480
전자계산기,2016,2016,여,352,295,123,41.7,215,202,172,85.1,187
전자계산기,2017,2017,전체,2541,2317,1165,50.3,1877,1748,1204,68.9,1305
전자계산기,2017,2017,여,179,165,96,58.2,195,179,147,82.1,162
전자계산기,2018,2018,전체,2456,2188,1041,47.6,1482,1384,985,71.2,1110
전자계산기,2018,2018,여,221,184,86,46.7,115,109,95,87.2,107
전자계산기,2019,2019,전체,2345,1989,979,49.2,1376,1312,930,70.9,1013
전자계산기,2019,2019,여,202,175,83,47.4,116,108,79,73.1,93
광학,1975,2019,전체,1076,950,198,20.8,235,232,227,97.8,227
광학,1975,2014,전체,992,890,182,20.4,221,220,217,98.6,217
광학,2015,2015,전체,40,36,13,36.1,12,11,10,90.9,10
광학,2015,2015,여,1,1,1,100,0,0,0,0,0
광학,2016,2016,전체,6,6,1,16.7,0,0,0,0,0
광학,2016,2016,여,1,1,0,0,0,0,0,0,0
광학,2017,2017,전체,13,8,1,12.5,1,1,0,0,0
광학,2017,2017,여,2,0,0,0,0,0,0,0,0
광학,2018,2018,전체,13,8,1,12.5,1,0,0,0,0
광학,2018,2018,여,1,1,0,0,0,0,0,0,0
광학,2019,2019,전체,12,2,0,0,0,0,0,0,0
광학,2019,2019,여,1,1,0,0,0,0,0,0,0
3D프린터운용,2018,2019,전체,6849,5721,4265,74.5,3093,2706,1525,56.4,1525
3D프린터운용,2018,2018,전체,2981,2479,1949,78.6,0,0,0,0,0
3D프린터운용,2018,2018,여,1050,887,701,79,0,0,0,0,0
3D프린터운용,2019,2019,전체,3868,3242,2316,71.4,3093,2706,1525,56.4,1525
3D프린터운용,2019,2019,여,1076,911,691,75.9,1025,876,463,52.9,463
정보기술분야,1975,2019,전체,4207269,3609112,1657537,45.9,3363080,2897458,1470761,50.8,1534992
정보기술분야,1975,2014,전체,3935091,3385951,1558870,46,3186640,2741103,1394567,50.9,1437328
정보기술분야,2015,2015,전체,60458,52905,22721,42.9,48789,42528,18312,43.1,24070
정보기술분야,2015,2015,여,17076,15063,6844,45.4,15907,14164,6319,44.6,6368
정보기술분야,2016,2016,전체,72952,59816,25838,43.2,48826,44423,21433,48.2,25943
정보기술분야,2016,2016,여,22505,18259,8387,45.9,16415,15155,7670,50.6,7710
정보기술분야,2017,2017,전체,56890,45949,19095,41.6,30516,27131,13456,49.6,17145
정보기술분야,2017,2017,여,15867,12601,5069,40.2,9542,8589,4300,50.1,4337
정보기술분야,2018,2018,전체,41846,33638,15867,47.2,24846,21975,11505,52.4,15462
정보기술분야,2018,2018,여,10742,8560,3772,44.1,7051,6262,3105,49.6,3149
정보기술분야,2019,2019,전체,40032,30853,15146,49.1,23463,20298,11488,56.6,15044
정보기술분야,2019,2019,여,9247,6882,3252,47.3,6075,5302,2945,55.5,2979
정보기기운용,1975,2019,전체,1374833,1184037,478964,40.5,1357013,1240228,781038,63,784922
정보기기운용,1975,2014,전체,1288112,1115313,462066,41.4,1321972,1208927,764534,63.2,767678
정보기기운용,2015,2015,전체,19046,16493,4396,26.7,9891,8674,4181,48.2,4292
정보기기운용,2015,2015,여,5547,4838,1306,27,3270,3017,1576,52.2,1582
정보기기운용,2016,2016,전체,21626,17267,4372,25.3,9295,8406,4351,51.8,4466
정보기기운용,2016,2016,여,6949,5474,1496,27.3,3335,3109,1685,54.2,1689
정보기기운용,2017,2017,전체,20644,15935,3622,22.7,6775,6149,3495,56.8,3659
정보기기운용,2017,2017,여,6644,5079,1164,22.9,2293,2136,1347,63.1,1349
정보기기운용,2018,2018,전체,13064,10044,2393,23.8,4751,4249,2477,58.3,2668
정보기기운용,2018,2018,여,3859,2922,642,22,1503,1389,855,61.6,859
정보기기운용,2019,2019,전체,12341,8985,2115,23.5,4329,3823,2000,52.3,2159
정보기기운용,2019,2019,여,3280,2277,506,22.2,1189,1087,626,57.6,630
정보처리,1975,2019,전체,2832436,2425075,1178573,48.6,2006067,1657230,689723,41.6,750070
정보처리,1975,2014,전체,2646979,2270638,1096804,48.3,1864668,1532176,630033,41.1,669650
정보처리,2015,2015,전체,41412,36412,18325,50.3,38898,33854,14131,41.7,19778
정보처리,2015,2015,여,11529,10225,5538,54.2,12637,11147,4743,42.5,4786
정보처리,2016,2016,전체,51326,42549,21466,50.5,39531,36017,17082,47.4,21477
정보처리,2016,2016,여,15556,12785,6891,53.9,13080,12046,5985,49.7,6021
정보처리,2017,2017,전체,36246,30014,15473,51.6,23741,20982,9961,47.5,13486
정보처리,2017,2017,여,9223,7522,3905,51.9,7249,6453,2953,45.8,2988
정보처리,2018,2018,전체,28782,23594,13474,57.1,20095,17726,9028,50.9,12794
정보처리,2018,2018,여,6883,5638,3130,55.5,5548,4873,2250,46.2,2290
정보처리,2019,2019,전체,27691,21868,13031,59.6,19134,16475,9488,57.6,12885
정보처리,2019,2019,여,5967,4605,2746,59.6,4886,4215,2319,55,2349
방송.무선분야,1975,2019,전체,371826,304692,43200,14.2,137116,132717,102421,77.2,120697
방송.무선분야,1975,2014,전체,370108,303315,42726,14.1,134706,130355,100237,76.9,118506
방송.무선분야,2015,2015,전체,484,402,75,18.7,703,689,669,97.1,669
방송.무선분야,2015,2015,여,21,18,3,16.7,84,82,82,100,82
방송.무선분야,2016,2016,전체,438,372,151,40.6,570,557,508,91.2,508
방송.무선분야,2016,2016,여,19,17,8,47.1,34,34,30,88.2,30
방송.무선분야,2017,2017,전체,227,189,79,41.8,463,456,421,92.3,421
방송.무선분야,2017,2017,여,11,8,3,37.5,20,20,19,95,19
방송.무선분야,2018,2018,전체,301,189,71,37.6,379,375,337,89.9,337
방송.무선분야,2018,2018,여,18,15,4,26.7,24,23,21,91.3,21
방송.무선분야,2019,2019,전체,268,225,98,43.6,295,285,249,87.4,256
방송.무선분야,2019,2019,여,21,17,7,41.2,18,18,16,88.9,16
무선설비,1975,2019,전체,342408,282853,40982,14.5,130783,127068,97755,76.9,115696
무선설비,1975,2014,전체,340785,281547,40522,14.4,128618,124948,95805,76.7,113739
무선설비,2015,2015,전체,450,376,73,19.4,634,620,600,96.8,600
무선설비,2015,2015,여,18,17,3,17.6,84,82,82,100,82
무선설비,2016,2016,전체,428,363,150,41.3,507,494,445,90.1,445
무선설비,2016,2016,여,19,17,8,47.1,29,29,25,86.2,25
무선설비,2017,2017,전체,207,172,73,42.4,414,408,375,91.9,375
무선설비,2017,2017,여,10,7,3,42.9,20,20,19,95,19
무선설비,2018,2018,전체,284,179,68,38,348,344,306,89,306
무선설비,2018,2018,여,16,14,4,28.6,22,21,19,90.5,19
무선설비,2019,2019,전체,254,216,96,44.4,262,254,224,88.2,231
무선설비,2019,2019,여,18,15,7,46.7,18,18,16,88.9,16
방송통신,1975,2019,전체,29418,21839,2218,10.2,6333,5649,4666,82.6,5001
방송통신,1975,2014,전체,29323,21768,2204,10.1,6088,5407,4432,82,4767
방송통신,2015,2015,전체,34,26,2,7.7,69,69,69,100,69
방송통신,2015,2015,여,3,1,0,0,0,0,0,0,0
방송통신,2016,2016,전체,10,9,1,11.1,63,63,63,100,63
방송통신,2016,2016,여,0,0,0,0,5,5,5,100,5
방송통신,2017,2017,전체,20,17,6,35.3,49,48,46,95.8,46
방송통신,2017,2017,여,1,1,0,0,0,0,0,0,0
방송통신,2018,2018,전체,17,10,3,30,31,31,31,100,31
방송통신,2018,2018,여,2,1,0,0,2,2,2,100,2
방송통신,2019,2019,전체,14,9,2,22.2,33,31,25,80.6,25
방송통신,2019,2019,여,3,2,0,0,0,0,0,0,0
통신분야,1975,2019,전체,680660,553651,244707,44.2,388110,351865,205800,58.5,257590
통신분야,1975,2014,전체,669870,544238,240482,44.2,374016,338100,193245,57.2,244692
통신분야,2015,2015,전체,2437,2160,907,42,3083,3025,2819,93.2,2819
통신분야,2015,2015,여,247,229,130,56.8,417,408,371,90.9,371
통신분야,2016,2016,전체,2546,2252,911,40.5,3006,2932,2545,86.8,2545
통신분야,2016,2016,여,257,230,95,41.3,333,326,278,85.3,278
통신분야,2017,2017,전체,2571,2268,1112,49,2974,2909,2660,91.4,2660
통신분야,2017,2017,여,252,220,111,50.5,380,372,327,87.9,327
통신분야,2018,2018,전체,1627,1384,741,53.5,2780,2719,2497,91.8,2497
통신분야,2018,2018,여,148,123,62,50.4,304,293,273,93.2,273
통신분야,2019,2019,전체,1609,1349,554,41.1,2251,2180,2034,93.3,2377
통신분야,2019,2019,여,135,118,58,49.2,247,240,223,92.9,244
전파전자통신,1975,2019,전체,7303,6415,3412,53.2,10030,9836,8829,89.8,8829
전파전자통신,1975,2014,전체,3275,2886,1502,52,3662,3620,3380,93.4,3380
전파전자통신,2015,2015,전체,1070,968,564,58.3,1456,1425,1266,88.8,1266
전파전자통신,2015,2015,여,199,188,116,61.7,239,231,194,84,194
전파전자통신,2016,2016,전체,1016,895,452,50.5,1356,1319,1132,85.8,1132
전파전자통신,2016,2016,여,189,172,74,43,181,178,140,78.7,140
전파전자통신,2017,2017,전체,733,626,331,52.9,1237,1211,1044,86.2,1044
전파전자통신,2017,2017,여,135,112,54,48.2,177,175,139,79.4,139
전파전자통신,2018,2018,전체,659,556,312,56.1,1259,1235,1069,86.6,1069
전파전자통신,2018,2018,여,72,62,32,51.6,143,139,121,87.1,121
전파전자통신,2019,2019,전체,550,484,251,51.9,1060,1026,938,91.4,938
전파전자통신,2019,2019,여,71,63,37,58.7,125,123,112,91.1,112
통신선로,1975,2019,전체,130819,106869,29289,27.4,67520,62945,41336,65.7,43830
통신선로,1975,2014,전체,124713,101563,27197,26.8,60431,56024,34782,62.1,37004
통신선로,2015,2015,전체,1160,1005,297,29.6,1442,1416,1381,97.5,1381
통신선로,2015,2015,여,31,26,7,26.9,154,153,153,100,153
통신선로,2016,2016,전체,1333,1183,388,32.8,1437,1403,1246,88.8,1246
통신선로,2016,2016,여,56,46,14,30.4,131,129,123,95.3,123
통신선로,2017,2017,전체,1651,1473,700,47.5,1601,1563,1487,95.1,1487
통신선로,2017,2017,여,106,97,46,47.4,198,193,184,95.3,184
통신선로,2018,2018,전체,937,807,416,51.5,1433,1399,1350,96.5,1350
통신선로,2018,2018,여,75,61,30,49.2,159,152,150,98.7,150
통신선로,2019,2019,전체,1025,838,291,34.7,1176,1140,1090,95.6,1362
통신선로,2019,2019,여,63,54,21,38.9,122,117,111,94.9,122
통신기기,1975,2019,전체,133066,106278,24180,22.8,55444,49833,31586,63.4,33998
통신기기,1975,2014,전체,132410,105700,23957,22.7,54807,49205,31034,63.1,33375
통신기기,2015,2015,전체,207,187,46,24.6,185,184,172,93.5,172
통신기기,2015,2015,여,17,15,7,46.7,24,24,24,100,24
통신기기,2016,2016,전체,197,174,71,40.8,213,210,167,79.5,167
통신기기,2016,2016,여,12,12,7,58.3,21,19,15,78.9,15
통신기기,2017,2017,전체,187,169,81,47.9,136,135,129,95.6,129
통신기기,2017,2017,여,11,11,11,100,5,4,4,100,4
통신기기,2018,2018,전체,31,21,13,61.9,88,85,78,91.8,78
통신기기,2018,2018,여,1,0,0,0,2,2,2,100,2
통신기기,2019,2019,전체,34,27,12,44.4,15,14,6,42.9,77
통신기기,2019,2019,여,1,1,0,0,0,0,0,0,10
식품분야,1975,2019,전체,19127,17228,5883,34.1,51937,50254,44557,88.7,45913
식품분야,1975,2014,전체,12815,11554,2408,20.8,43534,42131,36892,87.6,38248
식품분야,2015,2015,전체,695,620,241,38.9,1268,1232,1167,94.7,1167
식품분야,2015,2015,여,472,430,177,41.2,709,691,653,94.5,653
식품분야,2016,2016,전체,844,730,345,47.3,1391,1354,1296,95.7,1296
식품분야,2016,2016,여,554,494,247,50,790,775,737,95.1,737
식품분야,2017,2017,전체,1289,1169,776,66.4,1727,1664,1566,94.1,1566
식품분야,2017,2017,여,833,770,530,68.8,1033,1004,946,94.2,946
식품분야,2018,2018,전체,1426,1305,812,62.2,1854,1798,1745,97.1,1745
식품분야,2018,2018,여,910,851,562,66,1058,1030,1003,97.4,1003
식품분야,2019,2019,전체,2058,1850,1301,70.3,2163,2075,1891,91.1,1891
식품분야,2019,2019,여,1319,1210,911,75.3,1310,1257,1166,92.8,1166
식품가공,1975,2019,전체,7947,7025,4086,58.2,16663,16188,15456,95.5,45845
식품가공,1975,2014,전체,1635,1351,611,45.2,8260,8065,7791,96.6,38180
식품가공,2015,2015,전체,695,620,241,38.9,1268,1232,1167,94.7,1167
식품가공,2015,2015,여,472,430,177,41.2,709,691,653,94.5,653
식품가공,2016,2016,전체,844,730,345,47.3,1391,1354,1296,95.7,1296
식품가공,2016,2016,여,554,494,247,50,790,775,737,95.1,737
식품가공,2017,2017,전체,1289,1169,776,66.4,1727,1664,1566,94.1,1566
식품가공,2017,2017,여,833,770,530,68.8,1033,1004,946,94.2,946
식품가공,2018,2018,전체,1426,1305,812,62.2,1854,1798,1745,97.1,1745
식품가공,2018,2018,여,910,851,562,66,1058,1030,1003,97.4,1003
식품가공,2019,2019,전체,2058,1850,1301,70.3,2163,2075,1891,91.1,1891
식품가공,2019,2019,여,1319,1210,911,75.3,1310,1257,1166,92.8,1166
제과.제빵분야,1975,2019,전체,1488469,1286596,514585,40,905374,841260,377788,44.9,375902
제과.제빵분야,1975,2014,전체,1075335,931812,396173,42.5,654133,605314,287509,47.5,286966
제과.제빵분야,2015,2015,전체,78878,70290,22399,31.9,48036,45303,17124,37.8,17168
제과.제빵분야,2015,2015,여,52389,46847,16547,35.3,34355,32441,12744,39.3,12772
제과.제빵분야,2016,2016,전체,76641,66958,21560,32.2,48704,45957,17143,37.3,17183
제과.제빵분야,2016,2016,여,49892,43768,15614,35.7,34003,32155,12576,39.1,12595
제과.제빵분야,2017,2017,전체,81609,70108,21704,31,51849,48952,17553,35.9,17617
제과.제빵분야,2017,2017,여,53916,46523,15947,34.3,36592,34614,13008,37.6,13045
제과.제빵분야,2018,2018,전체,76610,64891,21286,32.8,48886,45817,17571,38.4,17637
제과.제빵분야,2018,2018,여,51873,44014,15787,35.9,35004,32909,13198,40.1,13237
제과.제빵분야,2019,2019,전체,99396,82537,31463,38.1,53766,49917,20888,41.8,19331
제과.제빵분야,2019,2019,여,70966,59169,24388,41.2,39713,36947,16195,43.8,14744
제과,1975,2019,전체,636099,550408,229473,41.7,422145,387215,156796,40.5,156283
제과,1975,2014,전체,467043,404656,178400,44.1,306035,280139,119819,42.8,119148
제과,2015,2015,전체,32242,28798,9605,33.4,22773,21138,7194,34,7228
제과,2015,2015,여,22842,20397,7394,36.3,16833,15651,5643,36.1,5664
제과,2016,2016,전체,29529,26048,8875,34.1,22287,20670,6983,33.8,7006
제과,2016,2016,여,20999,18555,6837,36.8,16228,15107,5433,36,5441
제과,2017,2017,전체,31017,26917,9120,33.9,23458,21645,7011,32.4,7047
제과,2017,2017,여,22698,19658,7105,36.1,17426,16123,5527,34.3,5543
제과,2018,2018,전체,32635,27727,9630,34.7,22678,20860,7266,34.8,7302
제과,2018,2018,여,23705,20157,7472,37.1,16806,15513,5730,36.9,5751
제과,2019,2019,전체,43633,36262,13843,38.2,24914,22763,8523,37.4,8552
제과,2019,2019,여,33208,27551,11018,40,19000,17366,6836,39.4,6859
제빵,1975,2019,전체,847811,732180,282073,38.5,480555,451446,219381,48.6,219619
제빵,1975,2014,전체,608292,527156,217773,41.3,348098,325175,167690,51.6,167818
제빵,2015,2015,전체,46636,41492,12794,30.8,25263,24165,9930,41.1,9940
제빵,2015,2015,여,29547,26450,9153,34.6,17522,16790,7101,42.3,7108
제빵,2016,2016,전체,47112,40910,12685,31,26417,25287,10160,40.2,10177
제빵,2016,2016,여,28893,25213,8777,34.8,17775,17048,7143,41.9,7154
제빵,2017,2017,전체,50592,43191,12584,29.1,28391,27307,10542,38.6,10570
제빵,2017,2017,여,31218,26865,8842,32.9,19166,18491,7481,40.5,7502
제빵,2018,2018,전체,43975,37164,11656,31.4,26208,24957,10305,41.3,10335
제빵,2018,2018,여,28168,23857,8315,34.9,18198,17396,7468,42.9,7486
제빵,2019,2019,전체,51204,42267,14581,34.5,26178,24555,10754,43.8,10779
제빵,2019,2019,여,33933,28195,10668,37.8,18323,17251,7869,45.6,7885
떡제조,2019,2019,전체,4559,4008,3039,75.8,2674,2599,1611,62,0
떡제조,2019,2019,전체,4559,4008,3039,75.8,2674,2599,1611,62,0
떡제조,2019,2019,여자,3825,3423,2702,78.9,2390,2330,1490,63.9,0
인쇄.사진분야,1975,2019,전체,90745,75161,41294,54.9,79480,73083,54781,75,56199
인쇄.사진분야,1975,2014,전체,76069,63205,33282,52.7,62821,57864,43648,75.4,44052
인쇄.사진분야,2015,2015,전체,3044,2550,1441,56.5,3341,3073,2306,75,2498
인쇄.사진분야,2015,2015,여,1130,961,589,61.3,1495,1389,1127,81.1,1134
인쇄.사진분야,2016,2016,전체,2831,2263,1550,68.5,3376,3111,2306,74.1,2505
인쇄.사진분야,2016,2016,여,1134,947,712,75.2,1569,1449,1159,80,1167
인쇄.사진분야,2017,2017,전체,2907,2389,1630,68.2,3257,2947,2156,73.2,2367
인쇄.사진분야,2017,2017,여,1238,1060,749,70.7,1563,1405,1104,78.6,1111
인쇄.사진분야,2018,2018,전체,2908,2358,1645,69.8,3388,3072,2302,74.9,2530
인쇄.사진분야,2018,2018,여,1227,1049,766,73,1649,1510,1204,79.7,1211
인쇄.사진분야,2019,2019,전체,2986,2396,1746,72.9,3297,3016,2063,68.4,2247
인쇄.사진분야,2019,2019,여,1303,1095,843,77,1616,1471,1111,75.5,1119
전자출판,1975,2019,전체,18470,15448,12187,78.9,26108,23016,18984,82.5,25093
전자출판,1975,2014,전체,14412,11923,9374,78.6,18181,15992,13043,81.6,19120
전자출판,2015,2015,전체,820,707,526,74.4,1716,1551,1328,85.6,1336
전자출판,2015,2015,여,480,406,320,78.8,930,847,747,88.2,750
전자출판,2016,2016,전체,806,691,588,85.1,1665,1483,1261,85,1269
전자출판,2016,2016,여,513,448,393,87.7,998,894,775,86.7,779
