대분류코드,대분류명칭,중분류코드,중분류명칭,소분류코드,소분류명칭,세분류코드,세분류명칭,능력단위 분류번호,능력단위 명칭,능력단위 수준,능력단위 시간
14,건설,2,토목,1,토목설계·감리,2,공항설계,1402010205_18v3,공항설계 사업 타당성 분석,7,20
14,건설,2,토목,1,토목설계·감리,2,공항설계,1402010206_18v3,공항설계 평면배치,6,20
14,건설,2,토목,1,토목설계·감리,2,공항설계,1402010207_18v3,공항설계 공종별 세부설계,5,20
14,건설,2,토목,1,토목설계·감리,2,공항설계,1402010208_18v3,공항설계 계산서 작성,5,20
14,건설,2,토목,1,토목설계·감리,2,공항설계,1402010209_18v3,공항설계 도면 작성,4,20
14,건설,2,토목,1,토목설계·감리,2,공항설계,1402010210_18v3,공항설계 시방서 작성,5,20
14,건설,2,토목,1,토목설계·감리,2,공항설계,1402010211_18v3,공항설계 사업비 산정,5,20
14,건설,2,토목,1,토목설계·감리,2,공항설계,1402010212_18v3,공항설계 보고서 작성,6,20
14,건설,2,토목,1,토목설계·감리,2,공항설계,1402010213_18v3,공항설계 유지관리 계획 수립,6,20
14,건설,2,토목,1,토목설계·감리,2,공항설계,1402010214_18v3,공항설계 인·허가 서류 작성,5,20
14,건설,2,토목,1,토목설계·감리,2,공항설계,1402010215_18v3,공항설계 수요예측,6,16
14,건설,2,토목,1,토목설계·감리,2,공항설계,1402010216_18v3,공항설계 시설규모 결정,6,16
14,건설,2,토목,1,토목설계·감리,3,터널설계,1402010301_14v2,터널설계 사업계획 수립,7,25
14,건설,2,토목,1,토목설계·감리,3,터널설계,1402010302_14v2,터널설계 현황조사,4,20
14,건설,2,토목,1,토목설계·감리,3,터널설계,1402010303_14v2,터널설계 기본계획 수립,7,25
14,건설,2,토목,1,토목설계·감리,3,터널설계,1402010304_14v2,일반 터널설계,6,50
14,건설,2,토목,1,토목설계·감리,3,터널설계,1402010305_14v2,부문별 터널설계,6,30
14,건설,2,토목,1,토목설계·감리,3,터널설계,1402010306_14v2,TBM 터널설계,6,25
14,건설,2,토목,1,토목설계·감리,3,터널설계,1402010307_14v2,터널설계 계산서 작성,5,25
14,건설,2,토목,1,토목설계·감리,3,터널설계,1402010308_14v2,터널설계 도면 작성,5,20
14,건설,2,토목,1,토목설계·감리,3,터널설계,1402010309_14v2,터널설계 시방서 작성,7,25
14,건설,2,토목,1,토목설계·감리,3,터널설계,1402010310_14v2,터널설계 사업비 산정,6,20
14,건설,2,토목,1,토목설계·감리,3,터널설계,1402010311_14v2,터널설계 보고서 작성,6,20
14,건설,2,토목,1,토목설계·감리,4,교량설계,1402010401_18v3,교량설계 사전자료 검토,6,20
14,건설,2,토목,1,토목설계·감리,4,교량설계,1402010402_18v3,교량설계 사업개요 분석,6,20
14,건설,2,토목,1,토목설계·감리,4,교량설계,1402010403_18v3,교량설계 현황 조사,5,20
14,건설,2,토목,1,토목설계·감리,4,교량설계,1402010404_18v3,교량설계 기본계획 수립,7,30
14,건설,2,토목,1,토목설계·감리,4,교량설계,1402010405_18v3,교량설계 형식·공법 결정,7,40
14,건설,2,토목,1,토목설계·감리,4,교량설계,1402010406_18v3,교량설계 계산서 작성,5,45
14,건설,2,토목,1,토목설계·감리,4,교량설계,1402010407_18v3,교량설계 도면 작성,5,45
14,건설,2,토목,1,토목설계·감리,4,교량설계,1402010408_18v3,교량설계 시방서 작성,7,30
14,건설,2,토목,1,토목설계·감리,4,교량설계,1402010409_18v3,교량설계 사업비 산정,5,40
14,건설,2,토목,1,토목설계·감리,4,교량설계,1402010410_18v3,교량설계 보고서 작성,6,20
14,건설,2,토목,1,토목설계·감리,5,항만(해양)설계,1402010501_14v2,항만(해양)설계 사업개요 분석,6,20
14,건설,2,토목,1,토목설계·감리,5,항만(해양)설계,1402010502_14v2,항만(해양)설계 현황조사·실험,4,40
14,건설,2,토목,1,토목설계·감리,5,항만(해양)설계,1402010503_14v2,항만(해양)설계 타당성 검토,7,20
14,건설,2,토목,1,토목설계·감리,5,항만(해양)설계,1402010504_14v2,항만(해양)설계 설계기준 설정,5,20
14,건설,2,토목,1,토목설계·감리,5,항만(해양)설계,1402010505_14v2,항만(해양)설계 기본계획 수립,6,40
14,건설,2,토목,1,토목설계·감리,5,항만(해양)설계,1402010506_14v2,항만(해양)설계 실시설계,5,40
14,건설,2,토목,1,토목설계·감리,5,항만(해양)설계,1402010507_14v2,항만(해양)설계 계산서 작성,5,30
14,건설,2,토목,1,토목설계·감리,5,항만(해양)설계,1402010508_14v2,항만(해양)설계 도면 작성,4,30
14,건설,2,토목,1,토목설계·감리,5,항만(해양)설계,1402010509_14v2,항만(해양)설계 시방서 작성,5,20
14,건설,2,토목,1,토목설계·감리,5,항만(해양)설계,1402010510_14v2,항만(해양)설계 사업비 산정,4,20
14,건설,2,토목,1,토목설계·감리,5,항만(해양)설계,1402010511_14v2,항만(해양)설계 보고서 작성,6,20
14,건설,2,토목,1,토목설계·감리,5,항만(해양)설계,1402010512_14v2,항만(해양)설계 인·허가 서류 작성,5,20
14,건설,2,토목,1,토목설계·감리,6,상하수도설계,1402010601_18v3,상하수도 사업계획 수립,6,30
14,건설,2,토목,1,토목설계·감리,6,상하수도설계,1402010602_18v3,상하수도 사업타당성 검토,7,35
14,건설,2,토목,1,토목설계·감리,6,상하수도설계,1402010603_18v3,상하수도 기본계획 수립,6,35
14,건설,2,토목,1,토목설계·감리,6,상하수도설계,1402010604_18v3,상하수도설계 현황조사,4,20
14,건설,2,토목,1,토목설계·감리,6,상하수도설계,1402010606_18v3,상하수도 실시설계,7,35
14,건설,2,토목,1,토목설계·감리,6,상하수도설계,1402010607_18v3,상하수도설계 계산서 작성,6,35
14,건설,2,토목,1,토목설계·감리,6,상하수도설계,1402010608_18v3,상하수도설계 도면 작성,4,25
14,건설,2,토목,1,토목설계·감리,6,상하수도설계,1402010609_18v3,상하수도설계 유지관리계획 수립,6,30
14,건설,2,토목,1,토목설계·감리,6,상하수도설계,1402010610_18v3,상하수도설계 시방서 작성,6,35
14,건설,2,토목,1,토목설계·감리,6,상하수도설계,1402010611_18v3,상하수도설계 사업비 산정,4,30
14,건설,2,토목,1,토목설계·감리,6,상하수도설계,1402010612_18v3,상하수도설계 보고서 작성,6,30
14,건설,2,토목,1,토목설계·감리,6,상하수도설계,1402010613_18v3,상하수도설계 인·허가 서류 작성,4,25
14,건설,2,토목,1,토목설계·감리,6,상하수도설계,1402010614_18v3,상하수도 기본설계 기초자료 작성,5,48
14,건설,2,토목,1,토목설계·감리,6,상하수도설계,1402010615_18v3,상하수도 기본설계도서 작성,7,32
14,건설,2,토목,1,토목설계·감리,7,하천(댐)설계,1402010701_18v3,하천(댐)설계 사업계획 수립,7,40
14,건설,2,토목,1,토목설계·감리,7,하천(댐)설계,1402010702_18v3,하천(댐)설계 수리분석,4,60
14,건설,2,토목,1,토목설계·감리,7,하천(댐)설계,1402010703_18v3,하천(댐)설계 수문분석,4,40
14,건설,2,토목,1,토목설계·감리,7,하천(댐)설계,1402010704_18v3,하천설계 치수 기본계획,6,30
14,건설,2,토목,1,토목설계·감리,7,하천(댐)설계,1402010705_18v3,하천설계 이수 기본계획,6,30
14,건설,2,토목,1,토목설계·감리,7,하천(댐)설계,1402010706_18v3,댐설계 기본계획,6,30
14,건설,2,토목,1,토목설계·감리,7,하천(댐)설계,1402010707_18v3,하천설계 실시설계,5,30
14,건설,2,토목,1,토목설계·감리,7,하천(댐)설계,1402010708_18v3,댐설계 실시설계,5,30
14,건설,2,토목,1,토목설계·감리,7,하천(댐)설계,1402010709_18v3,하천(댐)설계 계산서 작성,5,30
14,건설,2,토목,1,토목설계·감리,7,하천(댐)설계,1402010710_18v3,하천(댐)설계 도면 작성,4,20
14,건설,2,토목,1,토목설계·감리,7,하천(댐)설계,1402010711_18v3,하천(댐)설계 시방서 작성,5,30
14,건설,2,토목,1,토목설계·감리,7,하천(댐)설계,1402010712_18v3,하천(댐)설계 사업비 산정,5,30
14,건설,2,토목,1,토목설계·감리,7,하천(댐)설계,1402010713_18v3,하천(댐)설계 보고서 작성,6,30
14,건설,2,토목,1,토목설계·감리,8,지반설계,1402010801_18v3,지반설계 사전자료 검토,7,30
14,건설,2,토목,1,토목설계·감리,8,지반설계,1402010802_18v3,지반설계 현황조사,5,20
14,건설,2,토목,1,토목설계·감리,8,지반설계,1402010803_18v3,지반설계 사업개요 분석,6,30
14,건설,2,토목,1,토목설계·감리,8,지반설계,1402010804_18v3,지반설계 지반조사,4,60
14,건설,2,토목,1,토목설계·감리,8,지반설계,1402010805_18v3,지반설계 지반조사보고서 작성,5,30
14,건설,2,토목,1,토목설계·감리,8,지반설계,1402010806_18v3,지반설계 기준 작성,6,30
14,건설,2,토목,1,토목설계·감리,8,지반설계,1402010807_18v3,지반설계 지반구조물 안정해석,6,80
14,건설,2,토목,1,토목설계·감리,8,지반설계,1402010808_18v3,지반설계 도면 작성,4,40
14,건설,2,토목,1,토목설계·감리,8,지반설계,1402010809_18v3,지반설계 시방서 작성,6,40
14,건설,2,토목,1,토목설계·감리,8,지반설계,1402010810_18v3,지반설계 사업비 산정,5,40
14,건설,2,토목,1,토목설계·감리,8,지반설계,1402010811_18v3,지반설계 보고서 작성,6,40
14,건설,2,토목,1,토목설계·감리,9,단지설계,1402010901_18v3,단지설계 사전자료 검토,7,20
14,건설,2,토목,1,토목설계·감리,9,단지설계,1402010902_18v3,단지설계 현황조사,4,20
14,건설,2,토목,1,토목설계·감리,9,단지설계,1402010903_18v3,단지설계 사업개요 분석,7,20
14,건설,2,토목,1,토목설계·감리,9,단지설계,1402010904_18v3,단지설계 기준 수립,6,30
14,건설,2,토목,1,토목설계·감리,9,단지설계,1402010905_18v3,단지설계 공급처리시설 검토,6,30
14,건설,2,토목,1,토목설계·감리,9,단지설계,1402010906_18v3,단지설계 부지정지계획 검토,6,20
14,건설,2,토목,1,토목설계·감리,9,단지설계,1402010907_18v3,단지설계 공종별 세부설계,5,40
14,건설,2,토목,1,토목설계·감리,9,단지설계,1402010908_18v3,단지설계 도면 작성,4,40
14,건설,2,토목,1,토목설계·감리,9,단지설계,1402010909_18v3,단지설계 시방서 작성,6,20
14,건설,2,토목,1,토목설계·감리,9,단지설계,1402010910_18v3,단지설계 공사비 산정,5,20
14,건설,2,토목,1,토목설계·감리,9,단지설계,1402010911_18v3,단지설계 보고서 작성,6,20
14,건설,2,토목,1,토목설계·감리,9,단지설계,1402010912_18v3,단지설계 인·허가서류 작성,5,20
14,건설,2,토목,1,토목설계·감리,10,철도설계,1402011001_18v3,철도설계 사업계획 수립,7,30
14,건설,2,토목,1,토목설계·감리,10,철도설계,1402011002_18v3,철도설계 현황조사,4,20
14,건설,2,토목,1,토목설계·감리,10,철도설계,1402011003_18v3,철도 노선설계,6,30
14,건설,2,토목,1,토목설계·감리,10,철도설계,1402011004_18v3,철도 시설물설계,5,60
14,건설,2,토목,1,토목설계·감리,10,철도설계,1402011005_18v3,철도 시스템 인터페이스설계,5,30
14,건설,2,토목,1,토목설계·감리,10,철도설계,1402011006_18v3,철도설계 계산서 작성,5,20
14,건설,2,토목,1,토목설계·감리,10,철도설계,1402011007_18v3,철도설계 도면 작성,4,20
14,건설,2,토목,1,토목설계·감리,10,철도설계,1402011008_18v3,철도설계 시방서 작성,5,30
14,건설,2,토목,1,토목설계·감리,10,철도설계,1402011009_18v3,철도설계 사업비 산정,5,30
14,건설,2,토목,1,토목설계·감리,10,철도설계,1402011010_18v3,철도설계 보고서 작성,5,20
14,건설,2,토목,1,토목설계·감리,10,철도설계,1402011011_18v3,철도설계 인·허가서류 작성,4,20
14,건설,2,토목,1,토목설계·감리,11,토목건설사업관리,1402011101_18v3,건설사업관리 계획검토,5,20
14,건설,2,토목,1,토목설계·감리,11,토목건설사업관리,1402011102_18v3,건설사업관리 업무수행 계획 수립,7,20
14,건설,2,토목,1,토목설계·감리,11,토목건설사업관리,1402011103_18v3,설계도서 검토,6,20
14,건설,2,토목,1,토목설계·감리,11,토목건설사업관리,1402011104_18v3,시공관리,5,20
14,건설,2,토목,1,토목설계·감리,11,토목건설사업관리,1402011105_18v3,자원관리,4,20
14,건설,2,토목,1,토목설계·감리,11,토목건설사업관리,1402011106_18v3,품질관리,5,30
14,건설,2,토목,1,토목설계·감리,11,토목건설사업관리,1402011107_18v3,공정관리,5,20
14,건설,2,토목,1,토목설계·감리,11,토목건설사업관리,1402011108_18v3,안전·위험 관리,5,20
14,건설,2,토목,1,토목설계·감리,11,토목건설사업관리,1402011109_18v3,환경관리,5,20
14,건설,2,토목,1,토목설계·감리,11,토목건설사업관리,1402011110_18v3,준공검사·인수인계,5,20
14,건설,2,토목,1,토목설계·감리,12,토목시설물경관,1402011201_18v1,과업대상 토목시설물사업 분석,5,40
14,건설,2,토목,1,토목설계·감리,12,토목시설물경관,1402011202_18v1,관련법규·계획·사례 분석,4,20
14,건설,2,토목,1,토목설계·감리,12,토목시설물경관,1402011203_18v1,대상지 현황여건 분석,5,30
14,건설,2,토목,1,토목설계·감리,12,토목시설물경관,1402011204_18v1,토목시설물경관 기본 계획,5,60
14,건설,2,토목,1,토목설계·감리,12,토목시설물경관,1402011205_18v1,토목시설물경관 기본설계,4,60
14,건설,2,토목,1,토목설계·감리,12,토목시설물경관,1402011206_18v1,도로 시설물경관설계 지침서 작성,6,40
14,건설,2,토목,1,토목설계·감리,12,토목시설물경관,1402011207_18v1,항만·해양 시설물경관설계 지침서 작성,6,40
14,건설,2,토목,1,토목설계·감리,12,토목시설물경관,1402011208_18v1,하천·댐 시설물경관설계 지침서 작성,6,40
14,건설,2,토목,1,토목설계·감리,12,토목시설물경관,1402011209_18v1,단지 시설물경관설계 지침서 작성,6,40
14,건설,2,토목,1,토목설계·감리,12,토목시설물경관,1402011210_18v1,최종 성과물 작성,4,15
14,건설,2,토목,2,토목시공,1,토공,1402020101_14v2,토공 도면파악,2,20
14,건설,2,토목,2,토목시공,1,토공,1402020102_14v2,토공 현장안전,2,20
14,건설,2,토목,2,토목시공,1,토공,1402020103_14v2,토공 설계도서 검토,4,60
14,건설,2,토목,2,토목시공,1,토공,1402020104_14v2,토공 현장조사,3,40
14,건설,2,토목,2,토목시공,1,토공,1402020105_14v2,토공 시공계획 수립,4,60
14,건설,2,토목,2,토목시공,1,토공,1402020106_14v2,토공 흙굴착 터파기,3,60
14,건설,2,토목,2,토목시공,1,토공,1402020107_14v2,토공 암 깎기 굴착,4,60
14,건설,2,토목,2,토목시공,1,토공,1402020108_14v2,토공 운반,3,40
14,건설,2,토목,2,토목시공,1,토공,1402020109_14v2,토공 쌓기,3,40
14,건설,2,토목,2,토목시공,2,지반개량,1402020201_14v2,지반개량 도면파악,2,40
14,건설,2,토목,2,토목시공,2,지반개량,1402020202_14v2,지반개량 현장안전,2,20
14,건설,2,토목,2,토목시공,2,지반개량,1402020203_14v2,지반개량 기초자료 조사분석,3,40
14,건설,2,토목,2,토목시공,2,지반개량,1402020204_14v2,지반조사분석,4,40
14,건설,2,토목,2,토목시공,2,지반개량,1402020205_14v2,지반개량 공법 검토,5,60
14,건설,2,토목,2,토목시공,2,지반개량,1402020206_14v2,지반개량 시험 시공,4,40
14,건설,2,토목,2,토목시공,2,지반개량,1402020207_14v2,지반개량 본 시공,4,40
14,건설,2,토목,2,토목시공,2,지반개량,1402020208_14v2,지반개량 계측관리,4,40
14,건설,2,토목,2,토목시공,2,지반개량,1402020209_14v2,지반개량 확인평가,5,60
14,건설,2,토목,2,토목시공,2,지반개량,1402020210_14v2,지반개량 유지관리,3,40
14,건설,2,토목,2,토목시공,3,포장,1402020301_14v2,포장 설계도서 검토,5,32
14,건설,2,토목,2,토목시공,3,포장,1402020302_14v2,포장 현장여건 조사,3,32
14,건설,2,토목,2,토목시공,3,포장,1402020303_14v2,공급원 선정,3,32
14,건설,2,토목,2,토목시공,3,포장,1402020304_14v2,포장 시공 계획수립,5,32
14,건설,2,토목,2,토목시공,3,포장,1402020305_14v2,연성재료포장(아스팔트 콘크리트 포장),4,32
14,건설,2,토목,2,토목시공,3,포장,1402020306_14v2,강성재료포장(시멘트 콘크리트 포장),5,32
14,건설,2,토목,2,토목시공,3,포장,1402020307_14v2,특수포장,4,32
14,건설,2,토목,2,토목시공,3,포장,1402020308_14v2,포장 품질검사,3,32
14,건설,2,토목,2,토목시공,4,수중구조물시공,1402020401_14v2,수중구조물 도면파악,2,30
14,건설,2,토목,2,토목시공,4,수중구조물시공,1402020402_14v2,수중구조물 현장안전,2,20
14,건설,2,토목,2,토목시공,4,수중구조물시공,1402020403_14v2,수중구조물 현장조사,3,40
14,건설,2,토목,2,토목시공,4,수중구조물시공,1402020404_14v2,수중구조물 시공계획 수립,5,60
14,건설,2,토목,2,토목시공,4,수중구조물시공,1402020405_14v2,수중구조물 시공준비,3,40
14,건설,2,토목,2,토목시공,4,수중구조물시공,1402020406_14v2,수중구조물 가시설 시공,4,40
14,건설,2,토목,2,토목시공,4,수중구조물시공,1402020407_14v2,수중구조물 기초시공,4,60
14,건설,2,토목,2,토목시공,4,수중구조물시공,1402020408_14v2,수중구조물 본체 시공,4,60
14,건설,2,토목,2,토목시공,4,수중구조물시공,1402020409_14v2,수중구조물 유지관리,3,40
14,건설,2,토목,2,토목시공,5,삭도시공,1402020501_14v2,삭도시공 도면파악,2,20
14,건설,2,토목,2,토목시공,5,삭도시공,1402020502_14v2,삭도시공 현장안전,2,20
14,건설,2,토목,2,토목시공,5,삭도시공,1402020503_14v2,삭도 시공계획 수립,4,60
14,건설,2,토목,2,토목시공,5,삭도시공,1402020504_14v2,기초 구조물 시공,3,40
14,건설,2,토목,2,토목시공,5,삭도시공,1402020505_14v2,철탑 설치,4,20
14,건설,2,토목,2,토목시공,5,삭도시공,1402020506_14v2,기계 설치,4,60
14,건설,2,토목,2,토목시공,5,삭도시공,1402020507_14v2,와이어 로프 설치,5,40
14,건설,2,토목,2,토목시공,5,삭도시공,1402020508_14v2,운반기구 설치,4,20
14,건설,2,토목,2,토목시공,5,삭도시공,1402020509_14v2,가동 검사,4,40
14,건설,2,토목,2,토목시공,5,삭도시공,1402020510_14v2,삭도 유지관리,4,60
14,건설,2,토목,2,토목시공,6,궤도시공,1402020602_19v4,레일 용접,4,30
14,건설,2,토목,2,토목시공,6,궤도시공,1402020603_19v4,자갈도상 궤도 부설,3,30
14,건설,2,토목,2,토목시공,6,궤도시공,1402020604_19v4,콘크리트도상 궤도 부설,4,30
14,건설,2,토목,2,토목시공,6,궤도시공,1402020605_19v4,분기기 부설,4,30
14,건설,2,토목,2,토목시공,6,궤도시공,1402020606_19v3,부대 공사,3,15
14,건설,2,토목,2,토목시공,6,궤도시공,1402020607_19v3,준공검사,5,30
14,건설,2,토목,2,토목시공,6,궤도시공,1402020608_19v3,궤도공사 안전관리,5,30
14,건설,2,토목,2,토목시공,6,궤도시공,1402020610_19v4,공사 계획 사전 작업,5,30
14,건설,2,토목,2,토목시공,6,궤도시공,1402020611_19v4,공사 계획,5,30
14,건설,2,토목,2,토목시공,6,궤도시공,1402020612_19v4,궤도장비 운용계획 수립,4,30
14,건설,2,토목,2,토목시공,6,궤도시공,1402020613_19v4,궤도장비 운용,4,30
14,건설,2,토목,2,토목시공,6,궤도시공,1402020614_19v1,장대레일 부설,5,30
14,건설,2,토목,2,토목시공,7,상하수도시공,1402020701_14v2,도면검토,3,24
14,건설,2,토목,2,토목시공,7,상하수도시공,1402020703_16v3,현장조사,3,30
14,건설,2,토목,2,토목시공,7,상하수도시공,1402020704_16v3,설계도서검토,4,30
14,건설,2,토목,2,토목시공,7,상하수도시공,1402020705_14v2,상하수도 자재관리,2,24
14,건설,2,토목,2,토목시공,7,상하수도시공,1402020709_16v3,주요시공관리계획,5,30
14,건설,2,토목,2,토목시공,7,상하수도시공,1402020710_16v3,부대시공관리계획,4,30
14,건설,2,토목,2,토목시공,7,상하수도시공,1402020711_16v3,상하수도 시설물공사,3,30
14,건설,2,토목,2,토목시공,7,상하수도시공,1402020712_16v3,상하수도 설비공사,4,30
14,건설,2,토목,2,토목시공,7,상하수도시공,1402020713_16v3,상하수도 부대공사,3,30
14,건설,2,토목,2,토목시공,7,상하수도시공,1402020714_16v3,상하수도 관로부설공사,4,30
14,건설,2,토목,2,토목시공,7,상하수도시공,1402020715_16v3,상하수도 관로특수공사,3,30
14,건설,2,토목,2,토목시공,7,상하수도시공,1402020716_16v3,상하수도 시공검사,3,30
14,건설,2,토목,2,토목시공,7,상하수도시공,1402020717_16v3,상하수도 준공검사,3,30
14,건설,2,토목,2,토목시공,8,보링그라우팅,1402020801_18v3,보링그라우팅 도면파악,3,20
14,건설,2,토목,2,토목시공,8,보링그라우팅,1402020802_18v3,보링그라우팅 현장안전,3,20
14,건설,2,토목,2,토목시공,8,보링그라우팅,1402020803_18v3,보링그라우팅 현장조사,4,40
14,건설,2,토목,2,토목시공,8,보링그라우팅,1402020804_18v3,보링그라우팅 현장분석,5,40
14,건설,2,토목,2,토목시공,8,보링그라우팅,1402020805_18v3,보링그라우팅 공법 검토선정,5,60
14,건설,2,토목,2,토목시공,8,보링그라우팅,1402020806_18v3,보링그라우팅 시공계획 수립,5,60
14,건설,2,토목,2,토목시공,8,보링그라우팅,1402020807_18v3,보링그라우팅 시공관리,4,60
14,건설,2,토목,2,토목시공,8,보링그라우팅,1402020808_18v3,보링그라우팅 현장관리,4,40
14,건설,2,토목,2,토목시공,8,보링그라우팅,1402020809_18v3,보링그라우팅 계측관리,5,60
14,건설,2,토목,2,토목시공,9,철강재시공,1402020901_14v2,철강재시공 도면파악,2,20
14,건설,2,토목,2,토목시공,9,철강재시공,1402020902_14v2,철강재시공 현장안전,2,20
14,건설,2,토목,2,토목시공,9,철강재시공,1402020904_14v2,강재공사 시공전 준비,4,80
14,건설,2,토목,2,토목시공,9,철강재시공,1402020905_14v2,강재 자재관리,3,80
14,건설,2,토목,2,토목시공,9,철강재시공,1402020907_14v2,가설구조물 설치,4,60
14,건설,2,토목,2,토목시공,9,철강재시공,1402020908_16v3,강구조물 설치,3,30
14,건설,2,토목,2,토목시공,9,철강재시공,1402020909_14v2,강구조물 검사,3,50
14,건설,2,토목,2,토목시공,9,철강재시공,1402020910_16v3,강재공사 시공계획 수립,4,30
14,건설,2,토목,2,토목시공,9,철강재시공,1402020911_16v3,강재공사 자원투입계획수립,3,30
14,건설,2,토목,2,토목시공,9,철강재시공,1402020912_16v3,강재공사 품질 안전 환경관리계획수립,3,30
14,건설,2,토목,2,토목시공,9,철강재시공,1402020913_16v3,강재 가공,3,30
14,건설,2,토목,2,토목시공,9,철강재시공,1402020914_16v3,강재 접합,3,30
14,건설,2,토목,2,토목시공,9,철강재시공,1402020915_16v3,강재 제작 부재 검사,3,30
14,건설,2,토목,2,토목시공,10,준설,1402021001_14v2,준설 도면파악,2,20
14,건설,2,토목,2,토목시공,10,준설,1402021002_14v2,준설 현장안전,2,20
14,건설,2,토목,2,토목시공,10,준설,1402021003_14v2,준설 기초자료 조사,3,30
14,건설,2,토목,2,토목시공,10,준설,1402021004_14v2,준설 현지조사,4,100
14,건설,2,토목,2,토목시공,10,준설,1402021005_14v2,준설설계,4,100
14,건설,2,토목,2,토목시공,10,준설,1402021006_14v2,준설시행,4,80
14,건설,2,토목,2,토목시공,10,준설,1402021007_14v2,준설토운반,2,30
14,건설,2,토목,2,토목시공,10,준설,1402021008_14v2,투기장관리,4,40
14,건설,2,토목,2,토목시공,11,석축,1402021101_14v2,석축 도면파악,2,20
14,건설,2,토목,2,토목시공,11,석축,1402021102_14v2,석축 현장안전,2,20
14,건설,2,토목,2,토목시공,11,석축,1402021103_14v2,석축공사 시공계획 수립,4,80
14,건설,2,토목,2,토목시공,11,석축,1402021104_14v2,석재 가공,2,40
14,건설,2,토목,2,토목시공,11,석축,1402021105_14v2,작업 준비,3,20
14,건설,2,토목,2,토목시공,11,석축,1402021106_14v2,메쌓기,3,20
14,건설,2,토목,2,토목시공,11,석축,1402021107_14v2,찰쌓기,3,30
14,건설,2,토목,2,토목시공,11,석축,1402021108_14v2,기타 돌쌓기,3,40
14,건설,2,토목,2,토목시공,11,석축,1402021109_14v2,마감현장정리,2,20
14,건설,2,토목,2,토목시공,11,석축,1402021110_14v2,검사유지보수,4,30
14,건설,2,토목,3,측량·지리정보개발,1,지적,1402030101_14v2,지적기준점측량,4,120
14,건설,2,토목,3,측량·지리정보개발,1,지적,1402030102_14v2,세부측량,4,60
14,건설,2,토목,3,측량·지리정보개발,1,지적,1402030103_14v2,지적재조사,7,60
14,건설,2,토목,3,측량·지리정보개발,1,지적,1402030104_14v2,지적확정,6,60
14,건설,2,토목,3,측량·지리정보개발,1,지적,1402030105_14v2,축척변경,6,60
14,건설,2,토목,3,측량·지리정보개발,1,지적,1402030106_14v2,성과검사,5,60
14,건설,2,토목,3,측량·지리정보개발,1,지적,1402030107_14v2,지번변경,4,30
14,건설,2,토목,3,측량·지리정보개발,1,지적,1402030108_14v2,토지등록,5,60
14,건설,2,토목,3,측량·지리정보개발,1,지적,1402030109_14v2,지적공부 관리,5,80
14,건설,2,토목,3,측량·지리정보개발,1,지적,1402030110_14v2,토지이동정리,4,60
14,건설,2,토목,3,측량·지리정보개발,1,지적,1402030111_14v2,지적공부 시스템 관리,5,60
14,건설,2,토목,3,측량·지리정보개발,1,지적,1402030112_14v2,국토정보조사,7,60
14,건설,2,토목,3,측량·지리정보개발,2,측량,1402030201_14v2,평면기준점측량,4,120
14,건설,2,토목,3,측량·지리정보개발,2,측량,1402030202_14v2,수준점측량,4,80
14,건설,2,토목,3,측량·지리정보개발,2,측량,1402030203_14v2,지상현황측량,5,100
14,건설,2,토목,3,측량·지리정보개발,2,측량,1402030204_14v2,항공사진측량,6,120
14,건설,2,토목,3,측량·지리정보개발,2,측량,1402030205_14v2,수치지도제작,5,80
14,건설,2,토목,3,측량·지리정보개발,2,측량,1402030206_14v2,수치표고자료구축,5,60
14,건설,2,토목,3,측량·지리정보개발,2,측량,1402030207_14v2,노선측량,5,100
14,건설,2,토목,3,측량·지리정보개발,2,측량,1402030208_14v2,하천측량,5,60
14,건설,2,토목,3,측량·지리정보개발,2,측량,1402030209_14v2,연안조사측량,5,60
14,건설,2,토목,3,측량·지리정보개발,2,측량,1402030210_14v2,용지측량,5,80
14,건설,2,토목,3,측량·지리정보개발,2,측량,1402030211_14v2,시공측량,6,120
14,건설,2,토목,3,측량·지리정보개발,2,측량,1402030212_14v2,지하시설물측량,5,80
14,건설,2,토목,3,측량·지리정보개발,2,측량,1402030213_14v2,시설물 안전관리측량,7,80
14,건설,2,토목,3,측량·지리정보개발,3,공간정보구축,1402030305_17v2,공간고도자료 제작,5,60
14,건설,2,토목,3,측량·지리정보개발,3,공간정보구축,1402030306_17v2,공간영상지도 제작,5,60
14,건설,2,토목,3,측량·지리정보개발,3,공간정보구축,1402030307_17v2,수치지도DB구축,5,80
14,건설,2,토목,3,측량·지리정보개발,3,공간정보구축,1402030308_17v2,재난재해 공간정보 제작,8,100
14,건설,2,토목,3,측량·지리정보개발,3,공간정보구축,1402030309_17v2,국토변화 모니터링,7,80
14,건설,2,토목,3,측량·지리정보개발,3,공간정보구축,1402030310_17v2,3차원시설물모델 제작,6,60
14,건설,2,토목,3,측량·지리정보개발,3,공간정보구축,1402030311_17v1,실내공간정보 구축,6,40
14,건설,2,토목,3,측량·지리정보개발,3,공간정보구축,1402030312_17v1,국토현황정보 구축,7,50
14,건설,2,토목,3,측량·지리정보개발,3,공간정보구축,1402030313_17v1,시설물안전 모니터링,8,50
14,건설,2,토목,3,측량·지리정보개발,4,공간정보융합서비스,1402030401_15v1,공간정보 융합 서비스 기획,7,50
14,건설,2,토목,3,측량·지리정보개발,4,공간정보융합서비스,1402030402_15v1,공간정보서비스 시스템 설계,6,50
