종목명,시작 연도,완료 연도,성별,필기시험접수,필기시험응시,필기시험합격,필기시험합격률(%),실기시험접수,실기시험응시,실기시험합격,실기시험합격률(%),자격취득자현황(명)
생산관리분야,1975,2019,전체,177040,125661,46880,37.3,76563,65457,23743,36.3,32366
생산관리분야,1975,2014,전체,150523,106678,38724,36.3,62433,53195,18739,35.2,27362
생산관리분야,2015,2015,전체,5264,3781,1642,43.4,2598,2276,1161,51,1161
생산관리분야,2015,2015,여,1196,929,456,49.1,658,581,296,50.9,296
생산관리분야,2016,2016,전체,5480,3872,1553,40.1,2752,2393,953,39.8,953
생산관리분야,2016,2016,여,1235,929,408,43.9,714,629,262,41.7,262
생산관리분야,2017,2017,전체,5787,4166,1759,42.2,3077,2680,910,34,910
생산관리분야,2017,2017,여,1421,1056,446,42.2,756,673,237,35.2,237
생산관리분야,2018,2018,전체,4827,3500,1523,43.5,2806,2424,1143,47.2,1143
생산관리분야,2018,2018,여,1295,973,405,41.6,674,598,297,49.7,297
생산관리분야,2019,2019,전체,5159,3664,1679,45.8,2897,2489,837,33.6,837
생산관리분야,2019,2019,여,1326,984,458,46.5,737,646,217,33.6,217
품질경영,1975,2019,전체,58337,39660,14225,35.9,25932,21797,8643,39.7,32263
품질경영,1975,2014,전체,32074,20889,6188,29.6,11968,9685,3662,37.8,27282
품질경영,2015,2015,전체,5199,3723,1614,43.4,2566,2245,1157,51.5,1157
품질경영,2015,2015,여,1170,905,443,49,644,568,293,51.6,293
품질경영,2016,2016,전체,5450,3846,1534,39.9,2721,2365,950,40.2,950
품질경영,2016,2016,여,1226,923,403,43.7,705,621,262,42.2,262
품질경영,2017,2017,전체,5741,4126,1739,42.1,3046,2653,900,33.9,900
품질경영,2017,2017,여,1411,1047,440,42,746,664,236,35.5,236
품질경영,2018,2018,전체,4774,3459,1506,43.5,2773,2395,1139,47.6,1139
품질경영,2018,2018,여,1284,964,401,41.6,663,589,296,50.3,296
품질경영,2019,2019,전체,5099,3617,1644,45.5,2858,2454,835,34,835
품질경영,2019,2019,여,1310,973,450,46.2,728,639,217,34,217
포장,1975,2019,전체,924,749,289,38.6,401,358,103,28.8,103
포장,1975,2014,전체,670,537,170,31.7,235,208,80,38.5,80
포장,2015,2015,전체,65,58,28,48.3,32,31,4,12.9,4
포장,2015,2015,여,26,24,13,54.2,14,13,3,23.1,3
포장,2016,2016,전체,30,26,19,73.1,31,28,3,10.7,3
포장,2016,2016,여,9,6,5,83.3,9,8,0,0,0
포장,2017,2017,전체,46,40,20,50,31,27,10,37,10
포장,2017,2017,여,10,9,6,66.7,10,9,1,11.1,1
포장,2018,2018,전체,53,41,17,41.5,33,29,4,13.8,4
포장,2018,2018,여,11,9,4,44.4,11,9,1,11.1,1
포장,2019,2019,전체,60,47,35,74.5,39,35,2,5.7,2
포장,2019,2019,여,16,11,8,72.7,9,7,0,0,0
디자인분야,1975,2019,전체,94281,72652,44991,61.9,58676,46761,20899,44.7,20906
디자인분야,1975,2014,전체,77269,59709,37036,62,48599,38230,16994,44.5,17001
디자인분야,2015,2015,전체,3427,2539,1594,62.8,1956,1669,808,48.4,808
디자인분야,2015,2015,여,3063,2282,1452,63.6,1773,1519,757,49.8,756
디자인분야,2016,2016,전체,3449,2623,1575,60,1864,1585,824,52,824
디자인분야,2016,2016,여,3045,2336,1427,61.1,1683,1435,766,53.4,766
디자인분야,2017,2017,전체,3430,2639,1623,61.5,2076,1754,681,38.8,681
디자인분야,2017,2017,여,3009,2327,1439,61.8,1871,1594,641,40.2,641
디자인분야,2018,2018,전체,3288,2500,1495,59.8,2045,1705,739,43.3,739
디자인분야,2018,2018,여,2898,2207,1327,60.1,1801,1515,677,44.7,678
디자인분야,2019,2019,전체,3418,2642,1668,63.1,2136,1818,853,46.9,853
디자인분야,2019,2019,여,2993,2321,1467,63.2,1897,1627,781,48,781
제품디자인,1975,2019,전체,1717,1326,479,36.1,528,430,209,48.6,216
제품디자인,1975,2014,전체,1527,1184,400,33.8,450,361,161,44.6,168
제품디자인,2015,2015,전체,38,26,10,38.5,11,10,5,50,5
제품디자인,2015,2015,여,17,11,3,27.3,4,3,3,100,3
제품디자인,2016,2016,전체,40,30,14,46.7,16,13,10,76.9,10
제품디자인,2016,2016,여,18,15,6,40,5,3,1,33.3,1
제품디자인,2017,2017,전체,34,24,19,79.2,19,16,7,43.8,7
제품디자인,2017,2017,여,17,14,12,85.7,12,10,5,50,5
제품디자인,2018,2018,전체,40,32,23,71.9,22,21,19,90.5,19
제품디자인,2018,2018,여,19,13,9,69.2,7,7,7,100,7
제품디자인,2019,2019,전체,38,30,13,43.3,10,9,7,77.8,7
제품디자인,2019,2019,여,19,14,7,50,6,6,5,83.3,5
시각디자인,1975,2019,전체,6142,4832,3132,64.8,3669,3118,1520,48.7,1520
시각디자인,1975,2014,전체,4703,3678,2310,62.8,2746,2287,1051,46,1051
시각디자인,2015,2015,전체,291,228,164,71.9,188,169,94,55.6,94
시각디자인,2015,2015,여,242,190,141,74.2,160,146,81,55.5,81
시각디자인,2016,2016,전체,238,183,117,63.9,153,139,60,43.2,60
시각디자인,2016,2016,여,182,143,95,66.4,123,112,50,44.6,50
시각디자인,2017,2017,전체,323,250,189,75.6,181,165,67,40.6,67
시각디자인,2017,2017,여,250,196,146,74.5,137,127,52,40.9,52
시각디자인,2018,2018,전체,259,212,156,73.6,196,180,137,76.1,137
시각디자인,2018,2018,여,199,158,118,74.7,146,133,107,80.5,107
시각디자인,2019,2019,전체,328,281,196,69.8,205,178,111,62.4,111
시각디자인,2019,2019,여,255,220,153,69.5,159,135,87,64.4,87
컬러리스트,1975,2019,전체,86422,66494,41380,62.2,54479,43213,19170,44.4,19170
컬러리스트,1975,2014,전체,71039,54847,34326,62.6,45403,35582,15782,44.4,15782
컬러리스트,2015,2015,전체,3098,2285,1420,62.1,1757,1490,709,47.6,709
컬러리스트,2015,2015,여,2804,2081,1308,62.9,1609,1370,673,49.1,672
컬러리스트,2016,2016,전체,3171,2410,1444,59.9,1695,1433,754,52.6,754
컬러리스트,2016,2016,여,2845,2178,1326,60.9,1555,1320,715,54.2,715
컬러리스트,2017,2017,전체,3073,2365,1415,59.8,1876,1573,607,38.6,607
컬러리스트,2017,2017,여,2742,2117,1281,60.5,1722,1457,584,40.1,584
컬러리스트,2018,2018,전체,2989,2256,1316,58.3,1827,1504,583,38.8,583
컬러리스트,2018,2018,여,2680,2036,1200,58.9,1648,1375,563,40.9,564
컬러리스트,2019,2019,전체,3052,2331,1459,62.6,1921,1631,735,45.1,735
컬러리스트,2019,2019,여,2719,2087,1307,62.6,1732,1486,689,46.4,689
건축분야,1975,2019,전체,1261620,879891,265864,30.2,638190,492568,149854,30.4,164073
건축분야,1975,2014,전체,1097567,767311,228655,29.8,559998,428841,125584,29.3,139803
건축분야,2015,2015,전체,29587,20324,6764,33.3,14826,12091,3430,28.4,3430
건축분야,2015,2015,여,8862,6437,2249,34.9,4668,3952,1154,29.2,1154
건축분야,2016,2016,전체,32150,22038,6403,29.1,14916,12235,4294,35.1,4294
건축분야,2016,2016,여,9577,6983,2135,30.6,4661,3931,1379,35.1,1379
건축분야,2017,2017,전체,32929,22488,7154,31.8,15262,12444,5264,42.3,5264
건축분야,2017,2017,여,9358,6775,2176,32.1,4470,3769,1616,42.9,1616
건축분야,2018,2018,전체,33322,23021,7957,34.6,15729,12771,5354,41.9,5354
건축분야,2018,2018,여,9794,7187,2561,35.6,4691,3907,1785,45.7,1785
건축분야,2019,2019,전체,36065,24709,8931,36.1,17459,14186,5928,41.8,5928
건축분야,2019,2019,여,10892,7969,3011,37.8,5377,4525,1948,43,1948
실내건축,1975,2019,전체,114871,81230,32970,40.6,55689,38610,12558,32.5,12558
실내건축,1975,2014,전체,95602,66937,26514,39.6,47989,32042,8561,26.7,8561
실내건축,2015,2015,전체,3275,2400,994,41.4,1301,1114,547,49.1,547
실내건축,2015,2015,여,2190,1654,692,41.8,909,802,419,52.2,419
실내건축,2016,2016,전체,3652,2658,1115,41.9,1266,1081,670,62,670
실내건축,2016,2016,여,2404,1809,749,41.4,845,739,499,67.5,499
실내건축,2017,2017,전체,3794,2776,1226,44.2,1483,1286,729,56.7,729
실내건축,2017,2017,여,2419,1808,773,42.8,951,850,507,59.6,507
실내건축,2018,2018,전체,4112,3124,1507,48.2,1675,1415,1054,74.5,1054
실내건축,2018,2018,여,2642,2052,1003,48.9,1108,970,757,78,757
실내건축,2019,2019,전체,4436,3335,1614,48.4,1975,1672,997,59.6,997
실내건축,2019,2019,여,2824,2216,1069,48.2,1294,1129,732,64.8,732
건축,1975,2019,전체,1053884,738576,214921,29.1,542983,423926,127940,30.2,142153
건축,1975,2014,전체,923722,649853,188531,29,480848,373258,110034,29.5,124247
건축,2015,2015,전체,23425,16082,5002,31.1,12087,9889,2470,25,2470
건축,2015,2015,여,6289,4524,1463,32.3,3590,3014,692,23,692
건축,2016,2016,전체,25553,17489,4502,25.7,12262,10072,3127,31,3127
건축,2016,2016,여,6804,4924,1294,26.3,3655,3067,831,27.1,831
건축,2017,2017,전체,26126,17731,5028,28.4,12084,9845,4108,41.7,4108
건축,2017,2017,여,6612,4746,1311,27.6,3346,2789,1075,38.5,1075
건축,2018,2018,전체,26453,18070,5583,30.9,12280,9971,3861,38.7,3861
건축,2018,2018,여,6812,4917,1468,29.9,3396,2792,980,35.1,980
건축,2019,2019,전체,28605,19351,6275,32.4,13422,10891,4340,39.8,4340
건축,2019,2019,여,7675,5485,1823,33.2,3876,3227,1161,36,1161
건축설비,1975,2019,전체,92865,60085,17973,29.9,39518,30032,9356,31.2,9362
건축설비,1975,2014,전체,78243,50521,13610,26.9,31161,23541,6989,29.7,6995
건축설비,2015,2015,전체,2887,1842,768,41.7,1438,1088,413,38,413
건축설비,2015,2015,여,383,259,94,36.3,169,136,43,31.6,43
건축설비,2016,2016,전체,2945,1891,786,41.6,1388,1082,497,45.9,497
건축설비,2016,2016,여,369,250,92,36.8,161,125,49,39.2,49
건축설비,2017,2017,전체,3009,1981,900,45.4,1695,1313,427,32.5,427
건축설비,2017,2017,여,327,221,92,41.6,173,130,34,26.2,34
건축설비,2018,2018,전체,2757,1827,867,47.5,1774,1385,439,31.7,439
건축설비,2018,2018,여,340,218,90,41.3,187,145,48,33.1,48
건축설비,2019,2019,전체,3024,2023,1042,51.5,2062,1623,591,36.4,591
건축설비,2019,2019,여,393,268,119,44.4,207,169,55,32.5,55
토목분야,1975,2019,전체,1068980,759425,246502,32.5,478136,420651,172354,41,186412
토목분야,1975,2014,전체,933806,665194,214574,32.3,419635,368523,146441,39.7,160499
토목분야,2015,2015,전체,26818,18875,5459,28.9,10903,9695,4230,43.6,4230
토목분야,2015,2015,여,3203,2503,896,35.8,1661,1531,669,43.7,669
토목분야,2016,2016,전체,26853,18706,6421,34.3,11124,9968,5542,55.6,5542
토목분야,2016,2016,여,3222,2524,982,38.9,1622,1477,833,56.4,833
토목분야,2017,2017,전체,26942,18765,6543,34.9,11388,10138,5027,49.6,5027
토목분야,2017,2017,여,3401,2651,1000,37.7,1659,1507,746,49.5,746
토목분야,2018,2018,전체,26782,18737,6636,35.4,11224,10003,5527,55.3,5527
토목분야,2018,2018,여,3644,2791,1085,38.9,1726,1577,862,54.7,862
토목분야,2019,2019,전체,27779,19148,6869,35.9,13862,12324,5587,45.3,5587
토목분야,2019,2019,여,4007,3050,1207,39.6,2299,2114,946,44.7,946
콘크리트,1975,2019,전체,42992,28216,9405,33.3,12477,11163,7010,62.8,7010
콘크리트,1975,2014,전체,29297,19814,6306,31.8,7819,7001,4531,64.7,4531
콘크리트,2015,2015,전체,2087,1292,420,32.5,639,569,340,59.8,340
콘크리트,2015,2015,여,106,75,36,48,48,39,21,53.8,21
콘크리트,2016,2016,전체,2622,1652,698,42.3,940,854,490,57.4,490
콘크리트,2016,2016,여,118,74,36,48.6,45,39,22,56.4,22
콘크리트,2017,2017,전체,3058,1873,704,37.6,1099,999,588,58.9,588
콘크리트,2017,2017,여,137,93,38,40.9,49,45,26,57.8,26
콘크리트,2018,2018,전체,2940,1788,631,35.3,976,858,514,59.9,514
콘크리트,2018,2018,여,131,85,35,41.2,45,40,23,57.5,23
콘크리트,2019,2019,전체,2988,1797,646,35.9,1004,882,547,62,547
콘크리트,2019,2019,여,129,82,38,46.3,59,57,38,66.7,38
토목,1975,2019,전체,659488,479531,141336,29.5,300181,275975,106611,38.6,116885
토목,1975,2014,전체,585832,426423,125953,29.5,267183,246384,92890,37.7,103164
토목,2015,2015,전체,15866,11579,2756,23.8,6380,5741,2437,42.4,2437
토목,2015,2015,여,1785,1413,361,25.5,811,752,332,44.1,332
토목,2016,2016,전체,14971,10722,3005,28,6202,5593,2943,52.6,2943
토목,2016,2016,여,1721,1370,385,28.1,788,724,382,52.8,382
토목,2017,2017,전체,14382,10385,3125,30.1,6333,5653,2563,45.3,2563
토목,2017,2017,여,1822,1410,439,31.1,832,754,356,47.2,356
토목,2018,2018,전체,14060,10118,3073,30.4,5917,5283,2941,55.7,2941
토목,2018,2018,여,1919,1477,439,29.7,817,749,424,56.6,424
토목,2019,2019,전체,14377,10304,3424,33.2,8166,7321,2837,38.8,2837
토목,2019,2019,여,2096,1630,553,33.9,1245,1134,438,38.6,438
항로표지,1975,2019,전체,1888,1436,717,49.9,912,819,391,47.7,391
항로표지,1975,2014,전체,1365,1036,515,49.7,719,640,281,43.9,281
항로표지,2015,2015,전체,80,65,13,20,18,16,13,81.3,13
항로표지,2015,2015,여,16,13,4,30.8,4,4,4,100,4
항로표지,2016,2016,전체,91,69,22,31.9,25,22,18,81.8,18
항로표지,2016,2016,여,20,16,6,37.5,5,5,4,80,4
항로표지,2017,2017,전체,85,59,22,37.3,21,20,10,50,10
항로표지,2017,2017,여,19,16,5,31.3,4,4,1,25,1
항로표지,2018,2018,전체,110,84,51,60.7,46,43,25,58.1,25
항로표지,2018,2018,여,16,10,6,60,3,3,3,100,3
항로표지,2019,2019,전체,157,123,94,76.4,83,78,44,56.4,44
항로표지,2019,2019,여,29,27,26,96.3,19,17,11,64.7,11
측량및지형공간정보,1975,2019,전체,116980,75529,26735,35.4,52186,43307,15884,36.7,18052
측량및지형공간정보,1975,2014,전체,101996,65871,23513,35.7,46323,38112,13462,35.3,15630
측량및지형공간정보,2015,2015,전체,2771,1792,508,28.3,1090,957,375,39.2,375
측량및지형공간정보,2015,2015,여,351,268,106,39.6,195,172,75,43.6,75
측량및지형공간정보,2016,2016,전체,2951,1882,585,31.1,1013,887,425,47.9,425
측량및지형공간정보,2016,2016,여,396,293,125,42.7,194,181,93,51.4,93
측량및지형공간정보,2017,2017,전체,2959,1852,658,35.5,1158,1031,462,44.8,462
측량및지형공간정보,2017,2017,여,381,278,124,44.6,196,176,88,50,88
측량및지형공간정보,2018,2018,전체,3055,2037,753,37,1267,1142,596,52.2,596
측량및지형공간정보,2018,2018,여,431,321,135,42.1,201,188,106,56.4,106
측량및지형공간정보,2019,2019,전체,3248,2095,718,34.3,1335,1178,564,47.9,564
측량및지형공간정보,2019,2019,여,500,362,159,43.9,264,244,126,51.6,126
지적,1975,2019,전체,83432,57325,18147,31.7,33787,28843,12678,44,13716
지적,1975,2014,전체,72824,49677,14631,29.5,28133,23926,10188,42.6,11226
지적,2015,2015,전체,1742,1229,548,44.6,912,786,375,47.7,375
지적,2015,2015,여,420,314,170,54.1,245,230,125,54.3,125
지적,2016,2016,전체,2006,1447,740,51.1,1078,930,514,55.3,514
지적,2016,2016,여,449,347,198,57.1,274,242,144,59.5,144
지적,2017,2017,전체,2121,1544,691,44.8,1064,934,584,62.5,584
지적,2017,2017,여,466,384,162,42.2,276,247,148,59.9,148
지적,2018,2018,전체,2360,1709,830,48.6,1144,1008,444,44,444
지적,2018,2018,여,537,403,211,52.4,277,243,111,45.7,111
지적,2019,2019,전체,2379,1719,707,41.1,1456,1259,573,45.5,573
지적,2019,2019,여,603,447,208,46.5,396,363,166,45.7,166
해양환경,1975,2019,전체,4540,3812,1760,46.2,2475,2319,1002,43.2,1025
해양환경,1975,2014,전체,2664,2188,782,35.7,1100,998,419,42,442
해양환경,2015,2015,전체,355,304,164,53.9,204,197,28,14.2,28
해양환경,2015,2015,여,137,118,64,54.2,83,79,10,12.7,10
해양환경,2016,2016,전체,363,301,168,55.8,273,266,138,51.9,138
해양환경,2016,2016,여,130,112,68,60.7,112,111,57,51.4,57
해양환경,2017,2017,전체,381,338,212,62.7,283,269,86,32,86
해양환경,2017,2017,여,137,127,84,66.1,111,108,30,27.8,30
해양환경,2018,2018,전체,405,357,246,68.9,337,322,170,52.8,170
해양환경,2018,2018,여,153,135,102,75.6,147,140,70,50,70
해양환경,2019,2019,전체,372,324,188,58,278,267,161,60.3,161
해양환경,2019,2019,여,147,133,81,60.9,121,120,65,54.2,65
해양자원개발,1975,2019,전체,825,627,248,39.6,337,269,68,25.3,71
해양자원개발,1975,2014,전체,666,510,187,36.7,234,183,43,23.5,46
해양자원개발,2015,2015,전체,51,38,17,44.7,35,32,1,3.1,1
해양자원개발,2015,2015,여,14,12,7,58.3,12,11,0,0,0
해양자원개발,2016,2016,전체,34,26,14,53.8,20,17,5,29.4,5
해양자원개발,2016,2016,여,6,6,5,83.3,9,7,1,14.3,1
해양자원개발,2017,2017,전체,26,20,13,65,21,16,4,25,4
해양자원개발,2017,2017,여,7,7,6,85.7,11,7,2,28.6,2
해양자원개발,2018,2018,전체,23,16,7,43.8,15,12,9,75,9
해양자원개발,2018,2018,여,5,4,1,25,6,4,4,100,4
해양자원개발,2019,2019,전체,25,17,10,58.8,12,9,6,66.7,6
해양자원개발,2019,2019,여,7,5,3,60,4,2,1,50,1
해양공학,1975,2019,전체,1571,1077,292,27.1,461,385,128,33.2,133
해양공학,1975,2014,전체,1441,986,256,26,396,329,116,35.3,121
해양공학,2015,2015,전체,36,27,10,37,17,15,10,66.7,10
해양공학,2015,2015,여,7,5,0,0,0,0,0,0,0
해양공학,2016,2016,전체,33,24,16,66.7,19,17,0,0,0
해양공학,2016,2016,여,5,4,1,25,1,1,0,0,0
해양공학,2017,2017,전체,25,16,6,37.5,17,14,0,0,0
해양공학,2017,2017,여,4,3,1,33.3,1,1,0,0,0
해양공학,2018,2018,전체,16,11,2,18.2,8,7,1,14.3,1
해양공학,2018,2018,여,3,2,0,0,0,0,0,0,0
해양공학,2019,2019,전체,20,13,2,15.4,4,3,1,33.3,1
해양공학,2019,2019,여,7,4,1,25,1,1,0,0,0
응용지질,1975,2019,전체,20804,16497,6398,38.8,10635,9415,3477,36.9,3987
응용지질,1975,2014,전체,18192,14429,5644,39.1,9344,8246,2998,36.4,3508
응용지질,2015,2015,전체,620,482,171,35.5,374,326,76,23.3,76
응용지질,2015,2015,여,163,134,53,39.6,144,135,33,24.4,33
응용지질,2016,2016,전체,485,381,169,44.4,251,225,148,65.8,148
응용지질,2016,2016,여,136,122,49,40.2,66,57,40,70.2,40
응용지질,2017,2017,전체,511,402,107,26.6,179,165,54,32.7,54
응용지질,2017,2017,여,145,129,36,27.9,62,58,19,32.8,19
응용지질,2018,2018,전체,506,419,163,38.9,247,233,94,40.3,94
응용지질,2018,2018,여,151,137,60,43.8,95,89,35,39.3,35
응용지질,2019,2019,전체,490,384,144,37.5,240,220,107,48.6,107
응용지질,2019,2019,여,141,118,51,43.2,81,80,35,43.8,35
건설재료시험,1975,2019,전체,131605,91960,40226,43.7,62739,46574,24405,52.4,24409
건설재료시험,1975,2014,전체,115505,81450,35736,43.9,56712,41367,20914,50.6,20918
건설재료시험,2015,2015,전체,3037,1948,826,42.4,1187,1012,538,53.2,538
건설재료시험,2015,2015,여,200,148,95,64.2,118,108,69,63.9,69
건설재료시험,2016,2016,전체,3130,2085,967,46.4,1265,1125,855,76,855
건설재료시험,2016,2016,여,233,174,107,61.5,126,109,90,82.6,90
건설재료시험,2017,2017,전체,3233,2157,974,45.2,1159,987,650,65.9,650
건설재료시험,2017,2017,여,275,198,104,52.5,114,104,73,70.2,73
건설재료시험,2018,2018,전체,3162,2094,841,40.2,1213,1046,731,69.9,731
건설재료시험,2018,2018,여,294,215,96,44.7,135,121,86,71.1,86
건설재료시험,2019,2019,전체,3538,2226,882,39.6,1203,1037,717,69.1,717
건설재료시험,2019,2019,여,340,235,82,34.9,104,92,65,70.7,65
철도토목,1975,2019,전체,4855,3415,1238,36.3,1946,1582,700,44.2,702
철도토목,1975,2014,전체,4024,2810,1051,37.4,1672,1337,599,44.8,601
철도토목,2015,2015,전체,173,119,26,21.8,47,44,37,84.1,37
철도토목,2015,2015,여,4,3,0,0,1,1,0,0,0
철도토목,2016,2016,전체,167,117,37,31.6,38,32,6,18.8,6
철도토목,2016,2016,여,8,6,2,33.3,2,1,0,0,0
철도토목,2017,2017,전체,161,119,31,26.1,54,50,26,52,26
철도토목,2017,2017,여,8,6,1,16.7,3,3,3,100,3
철도토목,2018,2018,전체,145,104,39,37.5,54,49,2,4.1,2
철도토목,2018,2018,여,4,2,0,0,0,0,0,0,0
철도토목,2019,2019,전체,185,146,54,37,81,70,30,42.9,30
철도토목,2019,2019,여,8,7,5,71.4,5,4,1,25,1
조경분야,1975,2019,전체,186525,143674,26359,18.3,58691,48417,16264,33.6,18159
조경분야,1975,2014,전체,157874,121573,22326,18.4,50503,41570,13329,32.1,15224
조경분야,2015,2015,전체,6607,5078,831,16.4,1622,1402,544,38.8,544
조경분야,2015,2015,여,2502,1969,339,17.2,639,573,273,47.6,273
조경분야,2016,2016,전체,5694,4289,727,17,1496,1228,584,47.6,584
조경분야,2016,2016,여,2200,1723,353,20.5,631,541,289,53.4,289
조경분야,2017,2017,전체,5646,4371,840,19.2,1524,1267,555,43.8,555
조경분야,2017,2017,여,2186,1757,337,19.2,580,486,252,51.9,252
조경분야,2018,2018,전체,4992,3858,931,24.1,1846,1538,691,44.9,691
조경분야,2018,2018,여,1971,1559,378,24.2,700,599,300,50.1,300
조경분야,2019,2019,전체,5712,4505,704,15.6,1700,1412,561,39.7,561
조경분야,2019,2019,여,2316,1893,296,15.6,663,588,268,45.6,268
조경,1975,2019,전체,186525,143674,26359,18.3,58691,48417,16264,33.6,18159
조경,1975,2014,전체,157874,121573,22326,18.4,50503,41570,13329,32.1,15224
조경,2015,2015,전체,6607,5078,831,16.4,1622,1402,544,38.8,544
조경,2015,2015,여,2502,1969,339,17.2,639,573,273,47.6,273
조경,2016,2016,전체,5694,4289,727,17,1496,1228,584,47.6,584
조경,2016,2016,여,2200,1723,353,20.5,631,541,289,53.4,289
조경,2017,2017,전체,5646,4371,840,19.2,1524,1267,555,43.8,555
조경,2017,2017,여,2186,1757,337,19.2,580,486,252,51.9,252
조경,2018,2018,전체,4992,3858,931,24.1,1846,1538,691,44.9,691
조경,2018,2018,여,1971,1559,378,24.2,700,599,300,50.1,300
조경,2019,2019,전체,5712,4505,704,15.6,1700,1412,561,39.7,561
조경,2019,2019,여,2316,1893,296,15.6,663,588,268,45.6,268
도시.교통분야,1975,2019,전체,116958,85810,37216,43.4,83603,60834,15735,25.9,17954
도시.교통분야,1975,2014,전체,98973,72003,29901,41.5,68104,49001,12340,25.2,14559
도시.교통분야,2015,2015,전체,3251,2513,1215,48.3,2286,1722,657,38.2,657
도시.교통분야,2015,2015,여,984,801,423,52.8,750,621,260,41.9,260
도시.교통분야,2016,2016,전체,3391,2551,1370,53.7,2595,1951,790,40.5,790
도시.교통분야,2016,2016,여,1089,855,488,57.1,862,697,306,43.9,306
도시.교통분야,2017,2017,전체,3610,2789,1427,51.2,3089,2342,563,24,563
도시.교통분야,2017,2017,여,1189,956,476,49.8,1010,819,208,25.4,208
도시.교통분야,2018,2018,전체,3846,2941,1537,52.3,3625,2808,667,23.8,667
도시.교통분야,2018,2018,여,1351,1073,608,56.7,1363,1084,257,23.7,257
도시.교통분야,2019,2019,전체,3887,3013,1766,58.6,3904,3010,718,23.9,718
도시.교통분야,2019,2019,여,1312,1048,635,60.6,1502,1208,285,23.6,285
도시계획,1975,2019,전체,80985,60037,25562,42.6,54979,39803,10308,25.9,12525
도시계획,1975,2014,전체,68829,50509,20633,40.9,45455,32800,8015,24.4,10232
도시계획,2015,2015,전체,2095,1641,803,48.9,1416,1043,457,43.8,457
도시계획,2015,2015,여,642,533,284,53.3,467,380,192,50.5,192
도시계획,2016,2016,전체,2219,1689,867,51.3,1540,1074,523,48.7,523
도시계획,2016,2016,여,757,599,331,55.3,517,404,221,54.7,221
도시계획,2017,2017,전체,2421,1940,946,48.8,1774,1241,431,34.7,431
도시계획,2017,2017,여,819,671,314,46.8,576,442,166,37.6,166
도시계획,2018,2018,전체,2659,2078,1062,51.1,2237,1687,475,28.2,475
도시계획,2018,2018,여,977,778,428,55,855,660,205,31.1,205
도시계획,2019,2019,전체,2762,2180,1251,57.4,2557,1958,407,20.8,407
도시계획,2019,2019,여,975,778,459,59,991,789,172,21.8,172
교통,1975,2019,전체,35973,25773,11654,45.2,28624,21031,5427,25.8,5429
교통,1975,2014,전체,30144,21494,9268,43.1,22649,16201,4325,26.7,4327
교통,2015,2015,전체,1156,872,412,47.2,870,679,200,29.5,200
교통,2015,2015,여,342,268,139,51.9,283,241,68,28.2,68
교통,2016,2016,전체,1172,862,503,58.4,1055,877,267,30.4,267
교통,2016,2016,여,332,256,157,61.3,345,293,85,29,85
교통,2017,2017,전체,1189,849,481,56.7,1315,1101,132,12,132
교통,2017,2017,여,370,285,162,56.8,434,377,42,11.1,42
교통,2018,2018,전체,1187,863,475,55,1388,1121,192,17.1,192
교통,2018,2018,여,374,295,180,61,508,424,52,12.3,52
교통,2019,2019,전체,1125,833,515,61.8,1347,1052,311,29.6,311
교통,2019,2019,여,337,270,176,65.2,511,419,113,27,113
채광분야,1975,2019,전체,44310,34627,13369,38.6,29847,25885,3707,14.3,6075
채광분야,1975,2014,전체,41011,32069,12469,38.9,28175,24336,3219,13.2,5587
채광분야,2015,2015,전체,649,517,157,30.4,293,278,87,31.3,87
채광분야,2015,2015,여,23,19,7,36.8,13,13,2,15.4,2
채광분야,2016,2016,전체,688,536,211,39.4,341,313,130,41.5,130
채광분야,2016,2016,여,23,20,11,55,16,16,4,25,4
채광분야,2017,2017,전체,676,526,188,35.7,367,338,82,24.3,82
채광분야,2017,2017,여,18,14,4,28.6,14,14,7,50,7
채광분야,2018,2018,전체,649,507,171,33.7,358,333,86,25.8,86
채광분야,2018,2018,여,19,15,6,40,7,7,3,42.9,3
채광분야,2019,2019,전체,637,472,173,36.7,313,287,103,35.9,103
채광분야,2019,2019,여,23,17,6,35.3,10,10,2,20,2
화약류관리,1975,2019,전체,32401,25556,11128,43.5,27451,23665,2730,11.5,3454
화약류관리,1975,2014,전체,29774,23511,10414,44.3,26003,22321,2349,10.5,3073
화약류관리,2015,2015,전체,500,397,134,33.8,265,250,71,28.4,71
화약류관리,2015,2015,여,11,9,5,55.6,12,12,1,8.3,1
화약류관리,2016,2016,전체,544,425,177,41.6,305,283,112,39.6,112
화약류관리,2016,2016,여,14,14,8,57.1,13,13,3,23.1,3
화약류관리,2017,2017,전체,558,448,156,34.8,329,303,60,19.8,60
화약류관리,2017,2017,여,12,10,3,30,12,12,5,41.7,5
화약류관리,2018,2018,전체,507,397,127,32,308,286,78,27.3,78
화약류관리,2018,2018,여,14,10,3,30,4,4,2,50,2
화약류관리,2019,2019,전체,518,378,120,31.7,241,222,60,27,60
화약류관리,2019,2019,여,21,16,5,31.3,8,8,2,25,2
광산보안,1975,2019,전체,10717,8233,2062,25,2104,1968,910,46.2,2554
광산보안,1975,2014,전체,10045,7720,1876,24.3,1880,1763,803,45.5,2447
광산보안,2015,2015,전체,149,120,23,19.2,28,28,16,57.1,16
광산보안,2015,2015,여,12,10,2,20,1,1,1,100,1
